#timestamp(s) cam0 cam1 cam2 mono stereo observe
1694074196.33717 116 32 91 175 32 207
1694074196.40379 112 29 91 174 29 203
1694074196.50337 111 28 90 173 28 201
1694074196.53743 109 26 90 173 26 199
1694074196.60381 106 24 89 171 24 195
1694074196.70380 107 24 86 169 24 193
1694074196.73725 111 29 86 168 29 197
1694074196.80389 110 30 86 166 30 196
1694074196.90392 112 30 86 168 30 198
1694074196.93726 111 29 86 168 29 197
1694074197.00380 110 28 86 168 28 196
1694074197.03726 112 28 86 170 28 198
1694074197.10391 109 27 87 169 27 196
1694074197.13794 110 26 88 172 26 198
1694074197.20383 108 24 87 171 24 195
1694074197.30252 109 27 86 168 27 195
1694074197.33585 114 29 87 172 29 201
1694074197.40251 110 26 85 169 26 195
1694074197.50254 114 30 88 172 30 202
1694074197.53587 114 32 88 170 32 202
1694074197.60253 115 32 87 170 32 202
1694074197.73563 112 31 85 166 31 197
1694074197.80319 110 29 86 167 29 196
1694074197.83565 107 25 87 169 25 194
1694074197.93564 111 26 84 169 26 195
1694074198.00230 112 26 86 172 26 198
1694074198.03563 113 27 85 171 27 198
1694074198.10367 114 26 85 173 26 199
1694074198.13565 115 26 85 174 26 200
1694074198.23565 111 26 82 167 26 193
1694074198.30231 111 25 83 169 25 194
1694074198.33564 110 27 85 168 27 195
1694074198.43706 108 24 84 168 24 192
1694074198.53565 112 29 84 167 29 196
1694074198.60231 112 31 85 166 31 197
1694074198.63564 112 29 86 169 29 198
1694074198.70370 112 29 86 169 29 198
1694074198.73706 112 28 86 170 28 198
1694074198.80233 113 28 87 172 28 200
1694074198.83566 114 29 87 172 29 201
1694074198.90232 110 25 87 172 25 197
1694074198.93565 113 26 88 175 26 201
1694074199.00361 109 24 89 174 24 198
1694074199.03708 112 24 89 177 24 201
1694074199.10295 110 25 89 174 25 199
1694074199.13567 111 26 89 174 26 200
1694074199.20232 111 26 90 175 26 201
1694074199.23566 108 27 90 171 27 198
1694074199.30372 108 25 89 172 25 197
1694074199.33708 107 25 88 170 25 195
1694074199.40292 105 26 90 169 26 195
1694074199.43700 104 26 89 167 26 193
1694074199.50233 103 27 89 165 27 192
1694074199.53566 104 28 89 165 28 193
1694074199.63707 103 28 88 163 28 191
1694074199.73699 99 28 84 155 28 183
1694074199.80234 97 25 86 158 25 183
1694074199.93700 101 26 84 159 26 185
1694074200.00363 102 29 84 157 29 186
1694074200.03700 99 24 85 160 24 184
1694074200.10234 97 23 85 159 23 182
1694074200.20364 98 23 85 160 23 183
1694074200.23701 97 22 85 160 22 182
1694074200.30364 99 27 85 157 27 184
1694074200.33701 102 26 85 161 26 187
1694074200.40363 100 26 86 160 26 186
1694074200.43568 100 23 86 163 23 186
1694074200.50365 99 22 85 162 22 184
1694074200.53701 101 24 85 162 24 186
1694074200.60364 101 24 85 162 24 186
1694074200.63701 101 26 85 160 26 186
1694074200.70235 102 27 84 159 27 186
1694074200.73568 100 24 84 160 24 184
1694074200.80437 100 22 83 161 22 183
1694074200.83770 100 23 84 161 23 184
1694074200.90436 100 22 82 160 22 182
1694074200.93770 100 23 83 160 23 183
1694074201.00236 96 20 83 159 20 179
1694074201.10437 92 18 83 157 18 175
1694074201.13571 94 21 83 156 21 177
1694074201.23571 97 23 83 157 23 180
1694074201.30436 96 23 83 156 23 179
1694074201.33569 98 25 82 155 25 180
1694074201.40299 99 25 83 157 25 182
1694074201.43571 99 22 83 160 22 182
1694074201.50437 95 22 82 155 22 177
1694074201.53771 96 23 82 155 23 178
1694074201.63570 92 23 80 149 23 172
1694074201.70300 90 22 80 148 22 170
1694074201.73773 96 29 80 147 29 176
1694074201.83772 95 27 79 147 27 174
1694074201.90237 96 26 81 151 26 177
1694074201.93570 99 28 81 152 28 180
1694074202.00298 98 29 80 149 29 178
1694074202.03636 98 25 79 152 25 177
1694074202.10238 98 30 78 146 30 176
1694074202.13572 93 21 79 151 21 172
1694074202.23704 92 21 77 148 21 169
1694074202.30298 94 24 77 147 24 171
1694074202.33636 94 22 77 149 22 171
1694074202.40239 94 21 77 150 21 171
1694074202.43572 95 21 77 151 21 172
1694074202.53663 93 21 77 149 21 170
1694074202.60299 95 21 78 152 21 173
1694074202.63637 95 21 78 152 21 173
1694074202.70300 96 23 76 149 23 172
1694074202.73573 100 27 76 149 27 176
1694074202.83664 102 24 76 154 24 178
1694074202.90303 104 24 77 157 24 181
1694074202.93707 105 25 77 157 25 182
1694074203.00300 101 22 78 157 22 179
1694074203.03705 102 24 79 157 24 181
1694074203.10239 103 22 79 160 22 182
1694074203.13707 105 23 79 161 23 184
1694074203.23706 104 22 80 162 22 184
1694074203.30372 103 21 81 163 21 184
1694074203.33573 107 24 82 165 24 189
1694074203.43666 107 26 81 162 26 188
1694074203.53575 106 26 82 162 26 188
1694074203.63574 106 23 81 164 23 187
1694074203.73666 104 23 82 163 23 186
1694074203.80332 105 23 82 164 23 187
1694074203.83665 106 25 81 162 25 187
1694074203.90242 108 26 82 164 26 190
1694074203.93575 105 22 82 165 22 187
1694074204.00241 109 26 82 165 26 191
1694074204.03666 110 26 82 166 26 192
1694074204.13666 108 25 82 165 25 190
1694074204.20242 111 29 82 164 29 193
1694074204.23575 107 23 81 165 23 188
1694074204.33640 106 23 80 163 23 186
1694074204.40330 106 23 81 164 23 187
1694074204.43667 107 24 82 165 24 189
1694074204.50242 110 26 82 166 26 192
1694074204.53576 108 27 82 163 27 190
1694074204.63640 107 26 82 163 26 189
1694074204.70329 106 28 83 161 28 189
1694074204.73667 105 25 82 162 25 187
1694074204.80243 106 25 83 164 25 189
1694074204.90242 111 29 82 164 29 193
1694074204.93710 111 33 82 160 33 193
1694074205.00303 109 30 82 161 30 191
1694074205.03736 110 29 83 164 29 193
1694074205.10332 106 26 83 163 26 189
1694074205.13577 103 22 83 164 22 186
1694074205.23710 105 23 84 166 23 189
1694074205.30305 107 24 84 167 24 191
1694074205.33709 106 22 84 168 22 190
1694074205.40332 107 23 84 168 23 191
1694074205.43736 107 25 84 166 25 191
1694074205.50244 106 24 84 166 24 190
1694074205.53710 107 23 83 167 23 190
1694074205.60375 109 27 83 165 27 192
1694074205.63710 107 26 83 164 26 190
1694074205.70403 107 25 83 165 25 190
1694074205.80377 107 24 79 162 24 186
1694074205.83711 107 25 80 162 25 187
1694074205.90373 107 26 80 161 26 187
1694074205.93710 104 22 80 162 22 184
1694074206.00373 104 24 80 160 24 184
1694074206.03739 105 26 79 158 26 184
1694074206.13712 104 24 80 160 24 184
1694074206.20374 107 26 80 161 26 187
1694074206.23712 106 26 80 160 26 186
1694074206.30375 104 24 80 160 24 184
1694074206.33738 106 25 80 161 25 186
1694074206.40377 107 26 80 161 26 187
1694074206.50307 103 27 79 155 27 182
1694074206.53580 107 27 79 159 27 186
1694074206.60246 103 28 79 154 28 182
1694074206.70331 104 27 80 157 27 184
1694074206.73581 106 27 80 159 27 186
1694074206.83581 108 30 79 157 30 187
1694074206.90247 105 25 80 160 25 185
1694074206.93580 105 26 81 160 26 186
1694074207.00332 105 27 81 159 27 186
1694074207.03582 107 30 80 157 30 187
1694074207.10248 106 29 80 157 29 186
1694074207.13581 106 29 80 157 29 186
1694074207.23580 104 25 80 159 25 184
1694074207.30386 103 26 81 158 26 184
1694074207.40248 102 27 81 156 27 183
1694074207.43582 104 28 81 157 28 185
1694074207.53581 99 26 81 154 26 180
1694074207.60387 100 24 80 156 24 180
1694074207.73582 99 25 81 155 25 180
1694074207.83581 99 31 81 149 31 180
1694074207.90385 99 29 81 151 29 180
1694074207.93723 99 28 81 152 28 180
1694074208.00250 99 27 81 153 27 180
1694074208.03583 101 27 81 155 27 182
1694074208.10249 101 30 81 152 30 182
1694074208.13582 102 28 81 155 28 183
1694074208.20386 100 30 80 150 30 180
1694074208.30308 96 28 79 147 28 175
1694074208.33583 98 26 79 151 26 177
1694074208.40249 98 26 79 151 26 177
1694074208.43583 100 26 79 153 26 179
1694074208.50387 98 24 80 154 24 178
1694074208.53725 98 26 80 152 26 178
1694074208.60387 101 28 80 153 28 181
1694074208.63584 101 29 81 153 29 182
1694074208.70250 100 28 82 154 28 182
1694074208.73583 100 26 82 156 26 182
1694074208.80389 99 25 81 155 25 180
1694074208.90379 101 25 81 157 25 182
1694074208.93647 104 25 81 160 25 185
1694074209.00250 103 24 81 160 24 184
1694074209.10389 104 26 80 158 26 184
1694074209.13726 104 28 82 158 28 186
1694074209.23725 106 29 82 159 29 188
1694074209.33584 108 30 81 159 30 189
1694074209.40381 110 31 81 160 31 191
1694074209.43727 109 32 80 157 32 189
1694074209.53718 109 30 80 159 30 189
1694074209.60381 111 30 80 161 30 191
1694074209.63585 111 30 80 161 30 191
1694074209.70361 108 28 79 159 28 187
1694074209.73766 108 29 80 159 29 188
1694074209.80361 106 28 80 158 28 186
1694074209.83764 108 29 80 159 29 188
1694074209.90230 108 31 79 156 31 187
1694074209.93564 107 29 78 156 29 185
1694074210.00362 105 26 76 155 26 181
1694074210.10361 105 26 78 157 26 183
1694074210.13766 109 28 78 159 28 187
1694074210.20360 107 25 76 158 25 183
1694074210.23564 108 25 76 159 25 184
1694074210.30362 105 24 76 157 24 181
1694074210.33767 109 26 76 159 26 185
1694074210.43765 107 26 70 151 26 177
1694074210.50361 107 26 71 152 26 178
1694074210.53565 108 27 73 154 27 181
1694074210.60293 104 24 72 152 24 176
1694074210.63699 106 25 74 155 25 180
1694074210.73765 103 24 74 153 24 177
1694074210.80432 106 27 76 155 27 182
1694074210.83698 108 28 76 156 28 184
1694074210.90295 105 25 76 156 25 181
1694074210.93768 104 25 76 155 25 180
1694074211.00233 102 27 76 151 27 178
1694074211.03567 102 26 76 152 26 178
1694074211.13566 99 25 76 150 25 175
1694074211.23630 100 25 75 150 25 175
1694074211.30234 102 26 74 150 26 176
1694074211.33567 101 25 74 150 25 175
1694074211.43566 96 22 74 148 22 170
1694074211.50296 100 24 73 149 24 173
1694074211.60234 98 22 74 150 22 172
1694074211.63567 97 21 74 150 21 171
1694074211.73567 95 20 74 149 20 169
1694074211.83631 96 20 74 150 20 170
1694074211.93568 95 20 73 148 20 168
1694074212.00234 93 19 74 148 19 167
1694074212.03567 94 22 74 146 22 168
1694074212.10322 95 24 74 145 24 169
1694074212.13633 95 22 74 147 22 169
1694074212.23632 94 23 74 145 23 168
1694074212.30235 93 22 74 145 22 167
1694074212.33568 93 22 73 144 22 166
1694074212.40325 93 20 73 146 20 166
1694074212.43701 92 21 73 144 21 165
1694074212.53701 94 22 73 145 22 167
1694074212.60235 94 23 73 144 23 167
1694074212.63660 92 22 73 143 22 165
1694074212.70324 93 25 73 141 25 166
1694074212.73659 95 23 73 145 23 168
1694074212.83569 95 22 73 146 22 168
1694074212.90236 95 23 73 145 23 168
1694074212.93661 95 23 74 146 23 169
1694074213.00324 94 23 74 145 23 168
1694074213.10237 94 23 74 145 23 168
1694074213.13570 94 24 75 145 24 169
1694074213.23662 92 25 72 139 25 164
1694074213.30326 93 27 72 138 27 165
1694074213.33662 93 28 72 137 28 165
1694074213.40237 94 29 72 137 29 166
1694074213.43571 92 29 74 137 29 166
1694074213.53635 90 27 74 137 27 164
1694074213.60326 88 26 74 136 26 162
1694074213.70238 86 25 72 133 25 158
1694074213.73571 86 22 72 136 22 158
1694074213.80237 88 23 72 137 23 160
1694074213.83634 90 24 71 137 24 161
1694074213.90325 90 24 71 137 24 161
1694074214.00325 86 21 71 136 21 157
1694074214.03572 91 23 71 139 23 162
1694074214.10238 91 24 71 138 24 162
1694074214.13636 92 21 71 142 21 163
1694074214.20299 90 21 71 140 21 161
1694074214.23732 89 20 71 140 20 160
1694074214.30326 87 16 71 142 16 158
1694074214.33572 91 22 71 140 22 162
1694074214.43636 89 23 71 137 23 160
1694074214.50300 89 24 71 136 24 160
1694074214.53705 89 23 71 137 23 160
1694074214.63731 86 26 70 130 26 156
1694074214.70239 87 26 70 131 26 157
1694074214.73706 87 23 70 134 23 157
1694074214.80371 85 24 70 131 24 155
1694074214.90398 85 25 70 130 25 155
1694074214.93663 85 23 70 132 23 155
1694074215.00239 83 22 69 130 22 152
1694074215.03706 83 21 69 131 21 152
1694074215.10372 81 22 69 128 22 150
1694074215.13706 85 22 69 132 22 154
1694074215.20301 85 21 69 133 21 154
1694074215.23735 86 22 69 133 22 155
1694074215.30240 84 21 69 132 21 153
1694074215.33707 84 21 69 132 21 153
1694074215.43707 83 23 69 129 23 152
1694074215.50380 85 24 69 130 24 154
1694074215.60241 83 21 68 130 21 151
1694074215.63709 85 21 69 133 21 154
1694074215.73575 84 22 66 128 22 150
1694074215.83575 83 22 67 128 22 150
1694074215.90241 84 21 67 130 21 151
1694074215.93576 84 21 67 130 21 151
1694074216.03576 83 22 64 125 22 147
1694074216.10242 82 19 64 127 19 146
1694074216.13575 83 20 65 128 20 148
1694074216.20329 84 19 63 128 19 147
1694074216.30243 82 18 62 126 18 144
1694074216.33576 84 22 61 123 22 145
1694074216.43576 87 24 60 123 24 147
1694074216.50372 85 22 60 123 22 145
1694074216.53667 82 20 60 122 20 142
1694074216.60244 81 19 60 122 19 141
1694074216.63577 80 18 60 122 18 140
1694074216.70243 80 20 60 120 20 140
1694074216.73576 81 20 60 121 20 141
1694074216.80382 80 21 60 119 21 140
1694074216.90245 81 20 60 121 20 141
1694074216.93578 82 20 61 123 20 143
1694074217.03577 82 21 62 123 21 144
1694074217.10384 84 22 62 124 22 146
1694074217.13718 82 20 62 124 20 144
1694074217.20245 81 21 62 122 21 143
1694074217.23578 85 24 62 123 24 147
1694074217.33577 81 27 62 116 27 143
1694074217.40383 81 23 61 119 23 142
1694074217.50384 80 21 62 121 21 142
1694074217.53579 82 22 62 122 22 144
1694074217.63578 78 22 62 118 22 140
1694074217.73720 76 15 62 123 15 138
1694074217.80383 79 18 63 124 18 142
1694074217.83579 81 21 63 123 21 144
1694074217.90245 81 20 64 125 20 145
1694074217.93578 83 21 64 126 21 147
1694074218.00383 84 21 64 127 21 148
1694074218.03721 85 23 63 125 23 148
1694074218.13719 82 22 63 123 22 145
1694074218.20246 82 21 63 124 21 145
1694074218.23579 82 21 63 124 21 145
1694074218.30383 79 22 63 120 22 142
1694074218.33721 80 22 62 120 22 142
1694074218.43720 79 23 62 118 23 141
1694074218.50246 81 25 62 118 25 143
1694074218.53579 81 25 62 118 25 143
1694074218.60376 78 21 62 119 21 140
1694074218.70375 79 23 61 117 23 140
1694074218.73721 80 23 61 118 23 141
1694074218.80378 79 22 61 118 22 140
1694074218.83580 82 21 61 122 21 143
1694074218.90456 81 20 59 120 20 140
1694074218.93722 83 23 62 122 23 145
1694074219.00377 79 22 63 120 22 142
1694074219.03789 80 24 63 119 24 143
1694074219.13580 82 24 63 121 24 145
1694074219.20447 80 21 62 121 21 142
1694074219.23781 78 22 60 116 22 138
1694074219.33782 82 23 59 118 23 141
1694074219.40446 81 23 59 117 23 140
1694074219.43581 82 22 58 118 22 140
1694074219.50458 80 18 58 120 18 138
1694074219.53783 82 21 58 119 21 140
1694074219.63714 82 21 57 118 21 139
1694074219.70447 82 21 57 118 21 139
1694074219.73782 83 22 57 118 22 140
1694074219.83786 84 19 57 122 19 141
1694074219.90379 84 19 57 122 19 141
1694074219.93783 83 19 57 121 19 140
1694074220.00379 81 18 57 120 18 138
1694074220.03782 82 19 57 120 19 139
1694074220.10310 82 19 56 119 19 138
1694074220.13717 83 20 56 119 20 139
1694074220.20250 82 20 56 118 20 138
1694074220.23583 81 20 55 116 20 136
1694074220.33583 79 21 52 110 21 131
1694074220.50251 77 22 52 107 22 129
1694074220.60250 79 24 52 107 24 131
1694074220.70310 81 24 52 109 24 133
1694074220.73647 81 26 53 108 26 134
1694074220.80251 80 25 53 108 25 133
1694074220.83584 80 26 54 108 26 134
1694074220.90251 81 26 54 109 26 135
1694074220.93584 83 26 54 111 26 137
1694074221.00339 82 25 54 111 25 136
1694074221.03649 82 25 54 111 25 136
1694074221.10314 82 25 52 109 25 134
1694074221.13585 82 24 53 111 24 135
1694074221.23584 84 28 54 110 28 138
1694074221.30382 79 24 54 109 24 133
1694074221.33648 81 25 54 110 25 135
1694074221.43648 82 25 54 111 25 136
1694074221.50252 81 24 54 111 24 135
1694074221.60341 82 25 56 113 25 138
1694074221.63718 84 28 56 112 28 140
1694074221.70362 82 26 56 112 26 138
1694074221.93655 81 24 56 113 24 137
1694074222.00292 80 23 55 112 23 135
1694074222.03696 80 23 55 112 23 135
1694074222.10230 82 24 54 112 24 136
1694074222.20320 81 27 54 108 27 135
1694074222.23696 79 23 55 111 23 134
1694074222.30361 80 23 55 112 23 135
1694074222.33565 79 22 54 111 22 133
1694074222.40231 80 22 54 112 22 134
1694074222.50320 79 23 55 111 23 134
1694074222.53656 78 22 55 111 22 133
1694074222.60232 79 23 55 111 23 134
1694074222.70232 78 23 55 110 23 133
1694074222.73565 79 24 54 109 24 133
1694074222.80323 77 22 54 109 22 131
1694074222.83657 78 23 54 109 23 132
1694074222.90322 80 25 54 109 25 134
1694074222.93566 81 24 55 112 24 136
1694074223.00232 81 25 55 111 25 136
1694074223.03565 80 27 55 108 27 135
1694074223.10323 79 24 55 110 24 134
1694074223.13658 79 25 55 109 25 134
1694074223.20321 80 25 54 109 25 134
1694074223.30233 78 24 53 107 24 131
1694074223.33566 78 22 53 109 22 131
1694074223.40293 79 25 53 107 25 132
1694074223.43728 77 23 53 107 23 130
1694074223.53657 76 23 53 106 23 129
1694074223.60233 75 22 53 106 22 128
1694074223.63630 75 21 53 107 21 128
1694074223.73630 73 22 52 103 22 125
1694074223.80393 76 24 52 104 24 128
1694074223.93700 73 23 50 100 23 123
1694074224.00297 78 28 51 101 28 129
1694074224.03631 76 25 50 101 25 126
1694074224.10324 76 25 50 101 25 126
1694074224.13727 75 23 50 102 23 125
1694074224.20234 79 26 50 103 26 129
1694074224.23702 80 27 49 102 27 129
1694074224.33701 78 26 49 101 26 127
1694074224.40296 80 27 49 102 27 129
1694074224.43728 77 24 49 102 24 126
1694074224.53702 78 25 48 101 25 126
1694074224.60297 78 24 48 102 24 126
1694074224.70296 79 24 48 103 24 127
1694074224.73701 80 24 47 103 24 127
1694074224.83703 78 24 46 100 24 124
1694074224.93702 79 24 46 101 24 125
1694074225.00367 79 26 48 101 26 127
1694074225.10236 79 26 48 101 26 127
1694074225.13662 79 25 50 104 25 129
1694074225.20368 76 22 49 103 22 125
1694074225.23571 78 22 49 105 22 127
1694074225.30237 77 22 49 104 22 126
1694074225.40236 78 22 49 105 22 127
1694074225.43662 80 24 50 106 24 130
1694074225.50238 80 23 51 108 23 131
1694074225.53571 80 21 52 111 21 132
1694074225.63571 77 20 52 109 20 129
1694074225.70237 77 21 51 107 21 128
1694074225.73662 78 22 51 107 22 129
1694074225.80239 75 21 52 106 21 127
1694074225.90238 75 22 52 105 22 127
1694074225.93571 78 23 52 107 23 130
1694074226.00237 78 24 52 106 24 130
1694074226.03702 77 24 52 105 24 129
1694074226.10239 75 23 52 104 23 127
1694074226.13573 74 22 52 104 22 126
1694074226.23572 73 21 52 104 21 125
1694074226.30238 75 21 52 106 21 127
1694074226.33712 75 22 52 105 22 127
1694074226.40326 74 22 52 104 22 126
1694074226.43573 76 22 52 106 22 128
1694074226.50239 74 20 52 106 20 126
1694074226.60238 73 22 52 103 22 125
1694074226.63714 72 20 52 104 20 124
1694074226.70368 73 23 52 102 23 125
1694074226.73663 71 19 52 104 19 123
1694074226.80240 72 21 52 103 21 124
1694074226.83573 73 21 52 104 21 125
1694074226.90239 72 20 52 104 20 124
1694074226.93715 71 22 53 102 22 124
1694074227.00378 71 20 53 104 20 124
1694074227.20239 73 19 53 107 19 126
1694074227.23715 74 21 53 106 21 127
1694074227.30379 73 20 53 106 20 126
1694074227.33715 74 22 53 105 22 127
1694074227.40241 74 21 53 106 21 127
1694074227.43574 72 19 53 106 19 125
1694074227.50449 72 19 53 106 19 125
1694074227.60382 70 18 52 104 18 122
1694074227.63715 72 20 52 104 20 124
1694074227.70241 72 20 52 104 20 124
1694074227.73574 72 20 53 105 20 125
1694074227.80382 71 18 53 106 18 124
1694074227.83717 70 17 53 106 17 123
1694074227.90379 71 19 53 105 19 124
1694074227.93716 71 19 53 105 19 124
1694074228.00380 71 19 53 105 19 124
1694074228.03575 71 19 53 105 19 124
1694074228.10382 71 20 53 104 20 124
1694074228.13787 70 19 52 103 19 122
1694074228.23785 70 21 53 102 21 123
1694074228.30379 70 19 52 103 19 122
1694074228.43786 68 18 53 103 18 121
1694074228.50451 68 18 53 103 18 121
1694074228.53785 67 18 53 102 18 120
1694074228.60374 69 21 52 100 21 121
1694074228.63716 69 20 52 101 20 121
1694074228.70372 70 21 52 101 21 122
1694074228.73719 70 22 52 100 22 122
